date,hash,message,author_name,url
2019-06-28T08:02:24Z,b6b4f86cfc34f9386819af8f04add72833ccc69a,Merge branch 'obsd-master',Thomas Adam,https://github.com/tmux/tmux/commit/b6b4f86cfc34f9386819af8f04add72833ccc69a
2019-06-28T05:44:09Z,6ce38b73956836c26c8914cdf5002da7900a5d2d,"asprintf returns -1, not an arbitrary value < 0.  Also upon error the
(very sloppy specification) leaves an undefined value in *ret, so it is
wrong to inspect it, the error condition is enough.
discussed a little with nicm, and then much more with millert until we
were exasperated",deraadt,https://github.com/tmux/tmux/commit/6ce38b73956836c26c8914cdf5002da7900a5d2d
2019-06-27T20:02:25Z,a07df21e79e9a6a1419f75bc45c4b9914b7efa92,Merge branch 'obsd-master',Thomas Adam,https://github.com/tmux/tmux/commit/a07df21e79e9a6a1419f75bc45c4b9914b7efa92
2019-06-27T17:29:16Z,b434692db20e6ef279ca13b6d25b0d519ac2c134,minor eol issues;,jmc,https://github.com/tmux/tmux/commit/b434692db20e6ef279ca13b6d25b0d519ac2c134
2019-06-27T16:02:26Z,e483ce138fbae32491df7e2dea23690e5aca3894,Merge branch 'obsd-master',Thomas Adam,https://github.com/tmux/tmux/commit/e483ce138fbae32491df7e2dea23690e5aca3894
2019-06-27T15:17:41Z,dae2868d1227b95fd076fb4a5efa6256c7245943,"Add support for underscore colours with Setulc capability, mostly from
Kai Moschcau.",nicm,https://github.com/tmux/tmux/commit/dae2868d1227b95fd076fb4a5efa6256c7245943
2019-06-26T18:28:31Z,5a501a8ae27c2d0128870caa48c5708e97528567,"Pass keys that aren't 0-9 on to normal key processing when display-panes
is active (restores previous behaviour).",nicm,https://github.com/tmux/tmux/commit/5a501a8ae27c2d0128870caa48c5708e97528567
2019-06-26T20:02:26Z,c4a92999563e20617f949ac781f1465843fb088c,Merge branch 'obsd-master',Thomas Adam,https://github.com/tmux/tmux/commit/c4a92999563e20617f949ac781f1465843fb088c
2019-06-26T18:44:22Z,3a6d90adadfcd4aa6b513df7f8ae5c4dcc05a6dc,Fix a typo in window_pane_find_down (w not wp) and a missing PANE_STATUS_TOP.,nicm,https://github.com/tmux/tmux/commit/3a6d90adadfcd4aa6b513df7f8ae5c4dcc05a6dc
2019-06-26T18:28:31Z,87ea14328ce60fdfb8bd0aef15b7e3b3bdccb1ed,"Pass keys that aren't 0-9 on to normal key processing when display-panes
is active (restores previous behaviour).",nicm,https://github.com/tmux/tmux/commit/87ea14328ce60fdfb8bd0aef15b7e3b3bdccb1ed
2019-06-26T14:02:26Z,f797ac9ff6cd18b9f5737bea80fbf58dc5b5729b,Merge branch 'obsd-master',Thomas Adam,https://github.com/tmux/tmux/commit/f797ac9ff6cd18b9f5737bea80fbf58dc5b5729b
2019-06-26T13:05:24Z,c599ad63f8857bd74e85150e60339fd2efbb9650,Log window and pane resizes.,nicm,https://github.com/tmux/tmux/commit/c599ad63f8857bd74e85150e60339fd2efbb9650
2019-06-26T13:05:06Z,80d76612b8e8a572f96a58bcbd217f81d58d9b0f,Fix some comments (top/bottom not left/right).,nicm,https://github.com/tmux/tmux/commit/80d76612b8e8a572f96a58bcbd217f81d58d9b0f
2019-06-26T13:03:47Z,d83f356218fc9144735667e39c9553bcf905d10b,Add #define for the pane status line option position numbers.,nicm,https://github.com/tmux/tmux/commit/d83f356218fc9144735667e39c9553bcf905d10b
2019-06-24T12:02:26Z,a1d4bf20f774707c22249399dd89d1d6acf049ef,Merge branch 'obsd-master',Thomas Adam,https://github.com/tmux/tmux/commit/a1d4bf20f774707c22249399dd89d1d6acf049ef
2019-06-24T10:04:29Z,20b938bcb18b8ae8b0535a1bcf8e7e1670a830bc,Expand arguments to C and s format modifiers (matches m which already expands).,nicm,https://github.com/tmux/tmux/commit/20b938bcb18b8ae8b0535a1bcf8e7e1670a830bc
2019-06-24T10:02:26Z,c14b0d7c00373d08b7704a54c88a181aeed8f2ca,Merge branch 'obsd-master',Thomas Adam,https://github.com/tmux/tmux/commit/c14b0d7c00373d08b7704a54c88a181aeed8f2ca
2019-06-24T08:20:02Z,bdab5950955539ea4ffab0816faf182607db4c2b,Trim trailing spaces when matching.,nicm,https://github.com/tmux/tmux/commit/bdab5950955539ea4ffab0816faf182607db4c2b
2019-06-23T12:02:26Z,50c4c5917d1a47b00360ebe61fe8b002e467c57e,Merge branch 'obsd-master',Thomas Adam,https://github.com/tmux/tmux/commit/50c4c5917d1a47b00360ebe61fe8b002e467c57e
2019-06-23T10:00:29Z,f1100f97f7a06fcbebcf18b2c46e7f8f89fdd65b,"Do not always set scope for panes because the window check might fail,
GitHub issue 1810.",nicm,https://github.com/tmux/tmux/commit/f1100f97f7a06fcbebcf18b2c46e7f8f89fdd65b
2019-06-21T08:02:25Z,69a2f73449a96228fb9b39b284fbc356e69eef73,Merge branch 'obsd-master',Thomas Adam,https://github.com/tmux/tmux/commit/69a2f73449a96228fb9b39b284fbc356e69eef73
2019-06-21T07:11:01Z,e3c2772d2f7d876c5284062d7cb1695f5e395e9a,Man page fixes from lacygoill at lacygoill dot me.,nicm,https://github.com/tmux/tmux/commit/e3c2772d2f7d876c5284062d7cb1695f5e395e9a
2019-06-20T22:02:28Z,70775b3c28ab75ec295e08fd9c8c50ab0f7d1233,Merge branch 'obsd-master',Thomas Adam,https://github.com/tmux/tmux/commit/70775b3c28ab75ec295e08fd9c8c50ab0f7d1233
2019-06-20T20:31:04Z,1d8e545bc1cf9de10b718dc81b422edf81dabe07,Add -r to find-window for regex instead of fnmatch.,nicm,https://github.com/tmux/tmux/commit/1d8e545bc1cf9de10b718dc81b422edf81dabe07
2019-06-20T20:02:27Z,c4a92e57993f3c45944428a6b7cf0a1be421d023,Merge branch 'obsd-master',Thomas Adam,https://github.com/tmux/tmux/commit/c4a92e57993f3c45944428a6b7cf0a1be421d023
2019-06-20T19:29:38Z,97a317a656e27523ed7437d8512be36080c739ed,Need to always check focus even if not current window.,nicm,https://github.com/tmux/tmux/commit/97a317a656e27523ed7437d8512be36080c739ed
2019-06-20T18:13:04Z,cb5e681ef6f238a69ee6d366dd9760a49e28887b,FIx return of options_scope_from_name on error.,nicm,https://github.com/tmux/tmux/commit/cb5e681ef6f238a69ee6d366dd9760a49e28887b
2019-06-20T18:02:27Z,5aae58295e5f6ef6b93d745ae99b8bdb35f0058e,Merge branch 'obsd-master',Thomas Adam,https://github.com/tmux/tmux/commit/5aae58295e5f6ef6b93d745ae99b8bdb35f0058e
2019-06-20T16:02:26Z,4a44ae06bf6c64350a336e0224a70a9505b5670f,Merge branch 'obsd-master',Thomas Adam,https://github.com/tmux/tmux/commit/4a44ae06bf6c64350a336e0224a70a9505b5670f
2019-06-20T15:40:14Z,f4e835754c7e13ed6e810104290608fe27c83cca,Fix how regex substitution works with empty matches.,nicm,https://github.com/tmux/tmux/commit/f4e835754c7e13ed6e810104290608fe27c83cca
2019-06-20T14:02:26Z,f8ad72b2eeafc1146c116f73194a3950aa0c2143,Merge branch 'obsd-master',Thomas Adam,https://github.com/tmux/tmux/commit/f8ad72b2eeafc1146c116f73194a3950aa0c2143
2019-06-20T13:40:22Z,fc1df91e034627f674ed905be6a1159da883545e,allow-rename and alternate-screen can be pane options.,nicm,https://github.com/tmux/tmux/commit/fc1df91e034627f674ed905be6a1159da883545e
2019-06-20T13:39:17Z,c1573727f0ea1d8a2530edc1a7848d9aa1d6f590,Still need to walk the options tree for user options.,nicm,https://github.com/tmux/tmux/commit/c1573727f0ea1d8a2530edc1a7848d9aa1d6f590
2019-06-20T12:08:13Z,a0e2c1b4cae9269d04ee2e80e1d1cb8adc78cd8a,Add to CHANGES.,Nicholas Marriott,https://github.com/tmux/tmux/commit/a0e2c1b4cae9269d04ee2e80e1d1cb8adc78cd8a
2019-06-20T11:59:59Z,5f92f92908b81b4ec66682adb84b9ffc8d83c2f7,"Add a per-pane option set. Pane options inherit from window options (so
there should be no change to existing behaviour) and are set and shown
with set-option -p and show-options -p.

Change remain-on-exit and window-style/window-active-style to be pane
options (some others will be changed later).

This makes select-pane -P and -g unnecessary so no longer document them
(they still work) and no longer document set-window-option and
show-window-options in favour of set-option -w and show-options -w.",nicm,https://github.com/tmux/tmux/commit/5f92f92908b81b4ec66682adb84b9ffc8d83c2f7
2019-06-20T10:02:28Z,adca856806e5eba0bf0a505d78e29d9bd345445f,Merge branch 'obsd-master',Thomas Adam,https://github.com/tmux/tmux/commit/adca856806e5eba0bf0a505d78e29d9bd345445f
2019-06-20T08:02:26Z,03945276f7010a69969714f8b581d68ee9ff92ba,Merge branch 'obsd-master',Thomas Adam,https://github.com/tmux/tmux/commit/03945276f7010a69969714f8b581d68ee9ff92ba
2019-06-20T07:41:29Z,c1ede507d954b98a73c40665e7aee6fe5f0c5bce,Add a helper function to work out option table from name.,nicm,https://github.com/tmux/tmux/commit/c1ede507d954b98a73c40665e7aee6fe5f0c5bce
2019-06-20T07:10:56Z,cd1fc42df6d1bacac4f617e031c279ba31bc0632,Add a -A flag to show-options to show parent options as well.,nicm,https://github.com/tmux/tmux/commit/cd1fc42df6d1bacac4f617e031c279ba31bc0632
2019-06-20T06:51:36Z,ae541287d303fb253b3cd75341c318dcc6a8db4a,"Expand command formats in %if and move the config file loading later (to
when the first client has identified) so all the client formats are
available, fixes problems reported by Thomas Sattler.",nicm,https://github.com/tmux/tmux/commit/ae541287d303fb253b3cd75341c318dcc6a8db4a
2019-06-20T05:57:37Z,b3ca410bc398e9aa7a045cf1337ca3f08c005e6e,"Use KERN_PROC_CWD on NetBSD, from Leonardo Taccari.",Nicholas Marriott,https://github.com/tmux/tmux/commit/b3ca410bc398e9aa7a045cf1337ca3f08c005e6e
2019-06-18T18:43:20Z,ec151b79ec672fac04db3305a161bcd67e22bbb7,Merge branch '3.0-rc',Nicholas Marriott,https://github.com/tmux/tmux/commit/ec151b79ec672fac04db3305a161bcd67e22bbb7
2019-06-18T11:17:40Z,797042584e2a0b6208aafa3276a08588120a4ba4,"Handle comments more correctly inside {}, from Avi Halachmi.",nicm,https://github.com/tmux/tmux/commit/797042584e2a0b6208aafa3276a08588120a4ba4
2019-06-18T18:42:52Z,df07723e2093762d1cffc1a3f542e20853c42101,Add a config.,Nicholas Marriott,https://github.com/tmux/tmux/commit/df07723e2093762d1cffc1a3f542e20853c42101
2019-06-18T12:02:28Z,ee9bc355f5fec07ef399d03002985e8bd5e117c5,Merge branch 'obsd-master',Thomas Adam,https://github.com/tmux/tmux/commit/ee9bc355f5fec07ef399d03002985e8bd5e117c5
2019-06-18T11:17:40Z,250fdd08bea74f47fc9a8962d5688db353896921,"Handle comments more correctly inside {}, from Avi Halachmi.",nicm,https://github.com/tmux/tmux/commit/250fdd08bea74f47fc9a8962d5688db353896921
2019-06-18T11:08:42Z,9272fe36e2e36789342337d81914008826499941,Add a cmdq_continue function rather than twiddling the flag directly.,nicm,https://github.com/tmux/tmux/commit/9272fe36e2e36789342337d81914008826499941
2019-06-15T08:02:26Z,5895f1d9f742c9b4bcc1de3cf3bebe2601f673b3,Merge branch 'obsd-master',Thomas Adam,https://github.com/tmux/tmux/commit/5895f1d9f742c9b4bcc1de3cf3bebe2601f673b3
2019-06-15T06:45:58Z,fadbf497a4d0abb21e9c94a56a7b9e77572ca3ef,Merge branch '3.0-rc',Nicholas Marriott,https://github.com/tmux/tmux/commit/fadbf497a4d0abb21e9c94a56a7b9e77572ca3ef
2019-06-15T06:45:41Z,748633c887d7ec1c86a77610c1e088985cc7f839,Remove a stray abort.,Nicholas Marriott,https://github.com/tmux/tmux/commit/748633c887d7ec1c86a77610c1e088985cc7f839
2019-06-15T06:44:58Z,d53c2d0ebe98271335e0cf17c1c4ae47d67495b2,Merge branch '3.0-rc',Nicholas Marriott,https://github.com/tmux/tmux/commit/d53c2d0ebe98271335e0cf17c1c4ae47d67495b2
2019-06-15T06:42:49Z,08f55414e1a0f5599fa7d62db711fbfa4e4a80b2,Remove cmd-list.c line in master.,Nicholas Marriott,https://github.com/tmux/tmux/commit/08f55414e1a0f5599fa7d62db711fbfa4e4a80b2
2019-06-15T06:38:01Z,7a4a286ea2e3ef12b4a163c070e6351fd87c3e27,Merge branch '3.0-rc',Nicholas Marriott,https://github.com/tmux/tmux/commit/7a4a286ea2e3ef12b4a163c070e6351fd87c3e27
2019-06-14T15:35:58Z,9ae658983c452b21bcdbd7cbcf5ad23dad95f036,"Do not loop forever if a menu item contains invisible characters,
reported by Thomas Sattler.",nicm,https://github.com/tmux/tmux/commit/9ae658983c452b21bcdbd7cbcf5ad23dad95f036
2019-06-15T06:33:48Z,03da0ced46e0ddcfbdcc6d580d906f47279cabcd,"Use the right format modifier when comparing, and remove a couple of
unused variables.",nicm,https://github.com/tmux/tmux/commit/03da0ced46e0ddcfbdcc6d580d906f47279cabcd
2019-06-14T18:02:26Z,539a6e7fa056b204e680c8204fa8dfdd1a70d637,Merge branch 'obsd-master',Thomas Adam,https://github.com/tmux/tmux/commit/539a6e7fa056b204e680c8204fa8dfdd1a70d637
2019-06-14T15:35:58Z,c95cd9ed5e5e89e1ed467dbd5b7d8c80f672a5a1,"Do not loop forever if a menu item contains invisible characters,
reported by Thomas Sattler.",nicm,https://github.com/tmux/tmux/commit/c95cd9ed5e5e89e1ed467dbd5b7d8c80f672a5a1
2019-06-14T15:17:34Z,c22470bd14ba1cdc523e0bfbb0180c75a9db1819,3.0-rc3.,Nicholas Marriott,https://github.com/tmux/tmux/commit/c22470bd14ba1cdc523e0bfbb0180c75a9db1819
2019-06-14T15:10:38Z,4c28ed4e4edc51715ed6a2188b5028f901f22012,Merge branch '3.0-rc',Nicholas Marriott,https://github.com/tmux/tmux/commit/4c28ed4e4edc51715ed6a2188b5028f901f22012
2019-06-14T15:10:27Z,31cb95893eaae01c32aa444564f255100c05b85e,#{ is no longer special.,Nicholas Marriott,https://github.com/tmux/tmux/commit/31cb95893eaae01c32aa444564f255100c05b85e
2019-06-14T15:09:49Z,ae83a5b0105942abdb154502745897cdc8a15d4d,Add to CHANGES.,Nicholas Marriott,https://github.com/tmux/tmux/commit/ae83a5b0105942abdb154502745897cdc8a15d4d
2019-06-14T15:06:20Z,29b70e275772fc187cae283364cf2d31ada01750,Merge branch '3.0-rc',Nicholas Marriott,https://github.com/tmux/tmux/commit/29b70e275772fc187cae283364cf2d31ada01750
2019-06-13T21:24:09Z,52b82742850173fa9913538a010faa98c9f9c6e1,Do not crash if the environment variable is present but empty.,nicm,https://github.com/tmux/tmux/commit/52b82742850173fa9913538a010faa98c9f9c6e1
2019-06-14T15:05:26Z,dcb2bb33a22668601debc8730ac397635f700877,Merge branch '3.0-rc',Nicholas Marriott,https://github.com/tmux/tmux/commit/dcb2bb33a22668601debc8730ac397635f700877
2019-06-13T21:44:13Z,a924694820c631d7d9b1b13ad48ce4fc0a60df8b,"Use the right client when working out where to save or load the buffer,
reported by kn@.",nicm,https://github.com/tmux/tmux/commit/a924694820c631d7d9b1b13ad48ce4fc0a60df8b
2019-06-14T12:04:11Z,0a94dbe051042cba644240ab0361319744ee4875,"A couple of minor parser changes around conditions: 1) only treat #{
specially after a condition, otherwise as a comment (which is more as
most people expect) 2) allow formats to be quoted after a condition.",nicm,https://github.com/tmux/tmux/commit/0a94dbe051042cba644240ab0361319744ee4875
2019-06-14T15:02:34Z,8da756c4f09d436c130e702b5e66d853fe390d67,Restore missing functions.,Nicholas Marriott,https://github.com/tmux/tmux/commit/8da756c4f09d436c130e702b5e66d853fe390d67
2019-06-14T11:40:35Z,7bb8ab1c0efefebcaeb25c5694bc8ac6506a7396,Add a bit to {}.,Nicholas Marriott,https://github.com/tmux/tmux/commit/7bb8ab1c0efefebcaeb25c5694bc8ac6506a7396
2019-06-14T14:51:09Z,5e9757b30b8de13028149caa2683a7d76f231790,Merge branch 'obsd-master',Thomas Adam,https://github.com/tmux/tmux/commit/5e9757b30b8de13028149caa2683a7d76f231790
2019-06-14T13:34:45Z,d1d3bbb458b50ec455d65774d5c6669546b3b4ca,Show filename with -v for source-file.,nicm,https://github.com/tmux/tmux/commit/d1d3bbb458b50ec455d65774d5c6669546b3b4ca
2019-06-14T12:04:11Z,45203582ff8708042c5f4f7134ad7d4ec71d2050,"A couple of minor parser changes around conditions: 1) only treat #{
specially after a condition, otherwise as a comment (which is more as
most people expect) 2) allow formats to be quoted after a condition.",nicm,https://github.com/tmux/tmux/commit/45203582ff8708042c5f4f7134ad7d4ec71d2050
2019-06-14T11:40:35Z,ebc9dcb3bb71c2c8640466d84897971648a43845,Add a bit to {}.,Nicholas Marriott,https://github.com/tmux/tmux/commit/ebc9dcb3bb71c2c8640466d84897971648a43845
2019-06-14T09:34:05Z,4bbf941436765201825c8d675f45b0cb70eb19d3,Merge branch '3.0-rc',Nicholas Marriott,https://github.com/tmux/tmux/commit/4bbf941436765201825c8d675f45b0cb70eb19d3
2019-06-14T09:33:55Z,f31847db624806b2d4e4647238bc3b37b737b84f,Improve description of #{.,Nicholas Marriott,https://github.com/tmux/tmux/commit/f31847db624806b2d4e4647238bc3b37b737b84f
2019-06-13T21:44:13Z,f35f15b1077eea1d16037d2b226bf7fceb58b8fa,"Use the right client when working out where to save or load the buffer,
reported by kn@.",nicm,https://github.com/tmux/tmux/commit/f35f15b1077eea1d16037d2b226bf7fceb58b8fa
2019-06-13T21:24:09Z,eef11b64e1a41db349b1a8a54b2f61e460483b07,Do not crash if the environment variable is present but empty.,nicm,https://github.com/tmux/tmux/commit/eef11b64e1a41db349b1a8a54b2f61e460483b07
2019-06-13T21:04:21Z,b8a9c740bbb0f28ce7cbfeeec584e0719950b8a8,tweak previous;,jmc,https://github.com/tmux/tmux/commit/b8a9c740bbb0f28ce7cbfeeec584e0719950b8a8
2019-06-13T20:38:05Z,26b9a8e49b7eee7b7c05f85c731f5829e64c507c,"Set the cursor x at the same time as changing the y or the end of line
marker may not be redrawn.",nicm,https://github.com/tmux/tmux/commit/26b9a8e49b7eee7b7c05f85c731f5829e64c507c
2019-06-13T19:46:00Z,3e72e98e3bdf3e814d6d20060247bb5f5dc859bb,"Add regular expression support for the format search, match and
substitute modifiers.",nicm,https://github.com/tmux/tmux/commit/3e72e98e3bdf3e814d6d20060247bb5f5dc859bb
2019-06-12T10:02:25Z,d5902eeae9da610b2652ffda9a66e560d179f1b8,Merge branch 'obsd-master',Thomas Adam,https://github.com/tmux/tmux/commit/d5902eeae9da610b2652ffda9a66e560d179f1b8
2019-06-12T09:10:29Z,7e6a26cc9d857ffc53fdb2395aa5413ff1865f9e,"Do not use $TMUX to find the session because for windows in multiple
sessions it is wrong as often as it is right, and for windows in one
session it is pointless. Instead check TMUX_PANE to find the pane and
look for the MRU session as usual. GitHub issue 1793.",nicm,https://github.com/tmux/tmux/commit/7e6a26cc9d857ffc53fdb2395aa5413ff1865f9e
2019-06-12T08:47:07Z,b12df0186139bb4761292629871205dc46d4c302,Pass target on to new commands with if -F.,nicm,https://github.com/tmux/tmux/commit/b12df0186139bb4761292629871205dc46d4c302
2019-06-12T08:08:33Z,9d42bd328c094c679415c623f7a87c200b64984e,"Do not always resize the window back to its original size after applying
a layout, let the normal window resize process do it. This means windows
are not resized at all if window-size is manual, and are not resized
multiple times if later attached to a different size terminal.",nicm,https://github.com/tmux/tmux/commit/9d42bd328c094c679415c623f7a87c200b64984e
2019-06-08T21:48:29Z,e337c1ba7d0a5e8895d8903fa801344f385d92d7,"Do not try to parse command when unsetting, GitHub issue 1788.",nicm,https://github.com/tmux/tmux/commit/e337c1ba7d0a5e8895d8903fa801344f385d92d7
2019-06-11T14:02:26Z,057c04e32a54018f5da1c93efc107f7e05db597e,Merge branch 'obsd-master',Thomas Adam,https://github.com/tmux/tmux/commit/057c04e32a54018f5da1c93efc107f7e05db597e
2019-06-11T13:27:40Z,8e971f187ab97ff3f22d8e2f7f5050702c99e627,Update README.md,Nicholas Marriott,https://github.com/tmux/tmux/commit/8e971f187ab97ff3f22d8e2f7f5050702c99e627
2019-06-11T13:23:47Z,e8814a7e9308dfd4617ce01bc0aa3dba15f177c0,Add to CHANGES.,Nicholas Marriott,https://github.com/tmux/tmux/commit/e8814a7e9308dfd4617ce01bc0aa3dba15f177c0
2019-06-11T13:09:00Z,1a9f9c09b4bcc9f99f10190ab91f1aea5206809b,"Do not resize panes unless they are in an attached, active window. From
Morten M Neergaard in GitHub issue 1782.",nicm,https://github.com/tmux/tmux/commit/1a9f9c09b4bcc9f99f10190ab91f1aea5206809b
2019-06-09T08:02:26Z,d9ad461b5e37ea26358991f55e497116a5a80ea6,Merge branch 'obsd-master',Thomas Adam,https://github.com/tmux/tmux/commit/d9ad461b5e37ea26358991f55e497116a5a80ea6
2019-06-09T06:50:24Z,915097d312319a463fa4333c9bdf728b8dd6d39d,"Exiting alternate screen mode should restore cursor position and
attributes even if already outside alternate screen mode. GitHub issue
1789.",nicm,https://github.com/tmux/tmux/commit/915097d312319a463fa4333c9bdf728b8dd6d39d
2019-06-09T00:02:26Z,181841fb672c74b8e385fc13a09dd686c0029ed8,Merge branch 'obsd-master',Thomas Adam,https://github.com/tmux/tmux/commit/181841fb672c74b8e385fc13a09dd686c0029ed8
2019-06-08T21:48:29Z,43796bf131c4d7d3a44185c10e5d75860869af0d,"Do not try to parse command when unsetting, GitHub issue 1788.",nicm,https://github.com/tmux/tmux/commit/43796bf131c4d7d3a44185c10e5d75860869af0d
2019-06-07T22:02:26Z,e13c1e53209a6ede0fa334b3e9e9c8b41e6712c0,Merge branch 'obsd-master',Thomas Adam,https://github.com/tmux/tmux/commit/e13c1e53209a6ede0fa334b3e9e9c8b41e6712c0
2019-06-07T20:09:17Z,e37f34facc05c3ba146d4158cc7af23f6886fecd,"Do not load the config file if the server is exiting because it failed
to start, otherwise commands like lsk which start the server again can
end up looping infinitely. Also make the first client exit
correctly. Problem reported by Wael M Nasreddine.",nicm,https://github.com/tmux/tmux/commit/e37f34facc05c3ba146d4158cc7af23f6886fecd
2019-06-05T22:02:26Z,c91680822df84f6db2f8ce650e457d59d37f3856,Merge branch 'obsd-master',Thomas Adam,https://github.com/tmux/tmux/commit/c91680822df84f6db2f8ce650e457d59d37f3856
2019-06-05T20:06:30Z,37bb993f539012a65ea44e0e35f8cf88f27dfe19,Merge branch '3.0-rc',Nicholas Marriott,https://github.com/tmux/tmux/commit/37bb993f539012a65ea44e0e35f8cf88f27dfe19
2019-06-05T19:00:36Z,db5a7c1740b4400a1ea5cabaae5e99f942179d16,"Need to increment the argument to skip the prefix earlier, fixes
repeated incremental search in copy mode, reported by Kaushal Modi in
GitHub issue 1780.",nicm,https://github.com/tmux/tmux/commit/db5a7c1740b4400a1ea5cabaae5e99f942179d16
2019-06-05T20:02:26Z,1ec3fb5f30d07b678fcb54e340eb3e70b2c4c6fa,Merge branch 'obsd-master',Thomas Adam,https://github.com/tmux/tmux/commit/1ec3fb5f30d07b678fcb54e340eb3e70b2c4c6fa
2019-06-05T20:00:53Z,8f40796f05f2db0ff8b2c9231054b62b511a7ba0,Add a -v flag to source-file to show the commands and line numbers.,nicm,https://github.com/tmux/tmux/commit/8f40796f05f2db0ff8b2c9231054b62b511a7ba0
2019-06-05T19:00:36Z,09e90c1645a8ecd1e467b13a743bb46d48febd37,"Need to increment the argument to skip the prefix earlier, fixes
repeated incremental search in copy mode, reported by Kaushal Modi in
GitHub issue 1780.",nicm,https://github.com/tmux/tmux/commit/09e90c1645a8ecd1e467b13a743bb46d48febd37
2019-06-05T14:13:56Z,f274b1b9d7edd74a89e17c37ff1807dc3d5f8d95,Merge branch '3.0-rc',Nicholas Marriott,https://github.com/tmux/tmux/commit/f274b1b9d7edd74a89e17c37ff1807dc3d5f8d95
2019-06-05T14:09:42Z,53914e50b90ddbe285c188c021c3922b4e4c9fb8,RC2.,Nicholas Marriott,https://github.com/tmux/tmux/commit/53914e50b90ddbe285c188c021c3922b4e4c9fb8
2019-06-05T05:44:08Z,e252984993fdfd57a1fdc1eaf393e42e8589d623,"If only one of -x or -y is given, use the calculated size for the
other. Also fix some warnings. Pointed out by Ben Boeckel.",Nicholas Marriott,https://github.com/tmux/tmux/commit/e252984993fdfd57a1fdc1eaf393e42e8589d623
2019-06-03T20:02:26Z,d3f0c72e20069f99607011861f326faf14165fa7,Merge branch 'obsd-master',Thomas Adam,https://github.com/tmux/tmux/commit/d3f0c72e20069f99607011861f326faf14165fa7
2019-06-03T18:28:37Z,4ca1de1b8bc10dca47d2cf7399df41845c902c9e,"Add new-session -X and attach-session -x to send SIGHUP to parent when
detaching (like detach-client -P). From Colin Watson in GitHub issue
1773.",nicm,https://github.com/tmux/tmux/commit/4ca1de1b8bc10dca47d2cf7399df41845c902c9e
2019-06-02T07:10:15Z,17bc11bd157db83fd90051824c289712fbac7eae,"yacc(1) copies its union so it is not a good place to store
TAILQ_HEADs. Allocate them instead. Found from a problem reported by
sthen@.",nicm,https://github.com/tmux/tmux/commit/17bc11bd157db83fd90051824c289712fbac7eae
2019-06-02T08:02:27Z,f6933e43c2f5fa720307bab84797bd616678871f,Merge branch 'obsd-master',Thomas Adam,https://github.com/tmux/tmux/commit/f6933e43c2f5fa720307bab84797bd616678871f
2019-06-02T07:10:15Z,900238a30657a477f3c62ba344fcc73fc0948ac7,"yacc(1) copies its union so it is not a good place to store
TAILQ_HEADs. Allocate them instead. Found from a problem reported by
sthen@.",nicm,https://github.com/tmux/tmux/commit/900238a30657a477f3c62ba344fcc73fc0948ac7
2019-06-01T18:02:26Z,027a7ac829f100996e09700dc0e8abe2bfecb904,Merge branch 'obsd-master',Thomas Adam,https://github.com/tmux/tmux/commit/027a7ac829f100996e09700dc0e8abe2bfecb904
2019-06-01T16:21:37Z,2c6c3a1d27d3665a47d037965955d2bad1f81bcc,"If only one of -x or -y is given, use the calculated size for the
other. Pointed out by Ben Boeckel.",nicm,https://github.com/tmux/tmux/commit/2c6c3a1d27d3665a47d037965955d2bad1f81bcc
2019-06-01T08:02:27Z,8382ae65b7445a70e8a24b541cf104eedadd7265,Merge branch 'obsd-master',Thomas Adam,https://github.com/tmux/tmux/commit/8382ae65b7445a70e8a24b541cf104eedadd7265
2019-06-01T07:07:22Z,ec690208a3b416ce2b3713e3e882ba414afd8c0f,Move link.,Nicholas Marriott,https://github.com/tmux/tmux/commit/ec690208a3b416ce2b3713e3e882ba414afd8c0f
2019-06-01T07:05:55Z,b28b8312f2a40d3fe7321375b91329eca4efb698,Mention CHANGES.,Nicholas Marriott,https://github.com/tmux/tmux/commit/b28b8312f2a40d3fe7321375b91329eca4efb698
2019-06-01T06:28:31Z,c2d79add3179c5062e642b604809a3d87b6ff360,Should be caps.,Nicholas Marriott,https://github.com/tmux/tmux/commit/c2d79add3179c5062e642b604809a3d87b6ff360
2019-06-01T06:26:39Z,feff55b92fe5a8382aa0cfd56f961330fe13741a,Try this instead.,Nicholas Marriott,https://github.com/tmux/tmux/commit/feff55b92fe5a8382aa0cfd56f961330fe13741a
2019-06-01T06:24:33Z,3d29b97768530f55aab2d7466124a038bc72e1ce,Link to file.,Nicholas Marriott,https://github.com/tmux/tmux/commit/3d29b97768530f55aab2d7466124a038bc72e1ce
2019-06-01T06:20:22Z,39ea8a2787a29265970d0ef47a879527bc30d1f8,"Need stdlib.h, from Ben Boeckel.",nicm,https://github.com/tmux/tmux/commit/39ea8a2787a29265970d0ef47a879527bc30d1f8
2019-06-01T00:02:25Z,480cdedcacecfa40f7f92ba98d3b486310a73736,Merge branch 'obsd-master',Thomas Adam,https://github.com/tmux/tmux/commit/480cdedcacecfa40f7f92ba98d3b486310a73736
2019-05-31T21:50:30Z,88ee5a1a00b475fd2b93ef00e71f527fe2e9520e,Add a crashing config.,Nicholas Marriott,https://github.com/tmux/tmux/commit/88ee5a1a00b475fd2b93ef00e71f527fe2e9520e
